,season,player_id,player_name,position,team,conference,overall_incl_gt,pass_incl_gt,rush_incl_gt,firstDown_incl_gt,secondDown_incl_gt,thirdDown_incl_gt,standardDowns_incl_gt,passingDowns_incl_gt,overall_excl_gt,pass_excl_gt,rush_excl_gt,firstDown_excl_gt,secondDown_excl_gt,thirdDown_excl_gt,standardDowns_excl_gt,passingDowns_excl_gt,last_updated
119,2019,4362452,Jaret Patterson,RB,Buffalo,Mid-American,0.3299,0.057,0.4674,0.3189,0.4,0.261,0.359,0.256,0.3299,0.057,0.4674,0.3189,0.4,0.261,0.359,0.256,2019-11-12 22:50:18
120,2019,4360326,Pooka Williams Jr.,RB,Kansas,Big 12,0.3231,0.0747,0.5645,0.4,0.323,0.165,0.371,0.227,0.3231,0.0747,0.5645,0.4,0.323,0.165,0.371,0.227,2019-11-12 22:50:18
121,2019,4240096,Matt McKay,QB,NC State,ACC,0.3219,0.4884,0.0946,0.2678,0.356,0.398,0.293,0.383,0.3219,0.4884,0.0946,0.2678,0.356,0.398,0.293,0.383,2019-11-12 22:50:18
122,2019,4360204,Johnny Langan,QB,Rutgers,Big Ten,0.3196,0.4389,0.2364,0.2826,0.296,0.413,0.279,0.403,0.3196,0.4389,0.2364,0.2826,0.296,0.413,0.279,0.403,2019-11-12 22:50:18
123,2019,4426494,John Rhys Plumlee,QB,Ole Miss,SEC,0.3193,0.4015,0.2629,0.2517,0.348,0.417,0.283,0.395,0.3193,0.4015,0.2629,0.2517,0.348,0.417,0.283,0.395,2019-11-12 22:50:18
124,2019,4362528,Wiley Green,QB,Rice,Conference USA,0.3193,0.6008,0.0615,0.2654,0.31,0.417,0.273,0.399,0.3193,0.6008,0.0615,0.2654,0.31,0.417,0.273,0.399,2019-11-12 22:50:18
125,2019,4257363,Kevin Mensah,RB,Connecticut,American Athletic,0.3154,0.0316,0.6048,0.4189,0.286,0.15,0.41,0.141,0.3154,0.0316,0.6048,0.4189,0.286,0.15,0.41,0.141,2019-11-12 22:50:18
126,2019,4036650,Shai Werts,QB,Georgia Southern,Sun Belt,0.3144,0.7802,0.209,0.2673,0.287,0.43,0.264,0.417,0.3144,0.7802,0.209,0.2673,0.287,0.43,0.264,0.417,2019-11-12 22:50:18
127,2019,4361259,Zach Wilson,QB,BYU,FBS Independents,0.3144,0.5304,0.0749,0.2819,0.318,0.379,0.285,0.378,0.3144,0.5304,0.0749,0.2819,0.318,0.379,0.285,0.378,2019-11-12 22:50:18
128,2019,3116074,Rodney Smith,RB,Minnesota,Big Ten,0.3127,0.0394,0.4656,0.3716,0.332,0.144,0.361,0.198,0.3127,0.0394,0.4656,0.3716,0.332,0.144,0.361,0.198,2019-11-12 22:50:18
129,2019,3932903,Mitchell Guadagni,QB,Toledo,Mid-American,0.3124,0.5882,0.1392,0.2791,0.301,0.407,0.275,0.4,0.3124,0.5882,0.1392,0.2791,0.301,0.407,0.275,0.4,2019-11-12 22:50:18
130,2019,4360802,Javian Hawkins,RB,Louisville,ACC,0.3119,0.0179,0.5155,0.3852,0.316,0.156,0.367,0.205,0.3119,0.0179,0.5155,0.3852,0.316,0.156,0.367,0.205,2019-11-12 22:50:18
131,2019,4361032,Bryce Carpenter,QB,Coastal Carolina,Sun Belt,0.3092,0.4483,0.1986,0.2881,0.333,0.32,0.269,0.408,0.3092,0.4483,0.1986,0.2881,0.333,0.32,0.269,0.408,2019-11-12 22:50:18
132,2019,4036431,Darrynton Evans,RB,Appalachian State,Sun Belt,0.3089,0.0711,0.486,0.3967,0.264,0.212,0.356,0.203,0.3089,0.0711,0.486,0.3967,0.264,0.212,0.356,0.203,2019-11-12 22:50:18
133,2019,4259545,D'Andre Swift,RB,Georgia,SEC,0.3089,0.089,0.4847,0.3603,0.314,0.173,0.335,0.24,0.3089,0.089,0.4847,0.3603,0.314,0.173,0.335,0.24,2019-11-12 22:50:18
134,2019,4240069,Malik Cunningham,QB,Louisville,ACC,0.3064,0.5291,0.1522,0.2664,0.266,0.468,0.275,0.368,0.3064,0.5291,0.1522,0.2664,0.266,0.468,0.275,0.368,2019-11-12 22:50:18
135,2019,4035225,Nick Starkel,QB,Arkansas,SEC,0.306,0.5153,0.0169,0.2771,0.308,0.385,0.281,0.357,0.306,0.5153,0.0169,0.2771,0.308,0.385,0.281,0.357,2019-11-12 22:50:18
136,2019,4044431,K.J. Costello,QB,Stanford,Pac-12,0.3053,0.5268,0.0402,0.2479,0.324,0.389,0.268,0.384,0.3053,0.5268,0.0402,0.2479,0.324,0.389,0.268,0.384,2019-11-12 22:50:18
137,2019,4037568,Gaej Walker,RB,Western Kentucky,Conference USA,0.3051,0.0652,0.5912,0.4083,0.287,0.148,0.348,0.212,0.3051,0.0652,0.5912,0.4083,0.287,0.148,0.348,0.212,2019-11-12 22:50:18
138,2019,4371953,Stevie Scott,RB,Indiana,Big Ten,0.3027,0.0793,0.5946,0.3725,0.251,0.215,0.39,0.088,0.3027,0.0793,0.5946,0.3725,0.251,0.215,0.39,0.088,2019-11-12 22:50:18
139,2019,3916721,LeVante Bellamy,RB,Western Michigan,Mid-American,0.3025,0.0557,0.5316,0.3333,0.311,0.222,0.339,0.214,0.3025,0.0557,0.5316,0.3333,0.311,0.222,0.339,0.214,2019-11-12 22:50:18
140,2019,4239996,Travis Etienne,RB,Clemson,ACC,0.3023,0.0879,0.5123,0.3306,0.342,0.132,0.339,0.192,0.3023,0.0879,0.5123,0.3306,0.342,0.132,0.339,0.192,2019-11-12 22:50:18
141,2019,4039390,Tevaka Tuioti,QB,New Mexico,Mountain West,0.3011,0.5686,0.0831,0.2748,0.287,0.373,0.276,0.349,0.3011,0.5686,0.0831,0.2748,0.287,0.373,0.276,0.349,2019-11-12 22:50:18
142,2019,4242408,Chase Garbers,QB,California,Pac-12,0.3005,0.4903,0.131,0.2565,0.304,0.393,0.268,0.361,0.3005,0.4903,0.131,0.2565,0.304,0.393,0.268,0.361,2019-11-12 22:50:18
143,2019,4261225,Tra Minter,RB,South Alabama,Sun Belt,0.2996,0.1378,0.4111,0.343,0.318,0.191,0.343,0.219,0.2996,0.1378,0.4111,0.343,0.318,0.191,0.343,0.219,2019-11-12 22:50:18
144,2019,4241457,Najee Harris,RB,Alabama,SEC,0.2993,0.0927,0.5781,0.3094,0.324,0.232,0.324,0.231,0.2993,0.0927,0.5781,0.3094,0.324,0.232,0.324,0.231,2019-11-12 22:50:18
145,2019,4045290,Peyton Ramsey,QB,Indiana,Big Ten,0.2988,0.4414,0.1126,0.2308,0.323,0.43,0.255,0.405,0.2988,0.4414,0.1126,0.2308,0.323,0.43,0.255,0.405,2019-11-12 22:50:18
146,2019,4362874,Matt Corral,QB,Ole Miss,SEC,0.2982,0.5876,0.0954,0.2347,0.3,0.417,0.227,0.447,0.2982,0.5876,0.0954,0.2347,0.3,0.417,0.227,0.447,2019-11-12 22:50:18
147,2019,4361033,Fred Payton,QB,Coastal Carolina,Sun Belt,0.2977,0.5517,0.0959,0.2712,0.31,0.369,0.242,0.434,0.2977,0.5517,0.0959,0.2712,0.31,0.369,0.242,0.434,2019-11-12 22:50:18
148,2019,4035676,Zack Moss,RB,Utah,Pac-12,0.2954,0.0677,0.4369,0.2894,0.365,0.213,0.305,0.27,0.2954,0.0677,0.4369,0.2894,0.365,0.213,0.305,0.27,2019-11-12 22:50:18
149,2019,4372721,Christopher Brown Jr.,RB,California,Pac-12,0.2951,0.0772,0.4897,0.3652,0.288,0.197,0.355,0.183,0.2951,0.0772,0.4897,0.3652,0.288,0.197,0.355,0.183,2019-11-12 22:50:18
150,2019,4036485,CJ Marable,RB,Coastal Carolina,Sun Belt,0.2939,0.1336,0.4212,0.3136,0.316,0.214,0.317,0.237,0.2939,0.1336,0.4212,0.3136,0.316,0.214,0.317,0.237,2019-11-12 22:50:18
151,2019,4239083,Michael Warren II,RB,Cincinnati,American Athletic,0.2936,0.0682,0.4545,0.3223,0.318,0.202,0.324,0.228,0.2936,0.0682,0.4545,0.3223,0.318,0.202,0.324,0.228,2019-11-12 22:50:18
152,2019,4242214,Clyde Edwards-Helaire,RB,LSU,SEC,0.2917,0.1,0.5463,0.3074,0.307,0.233,0.324,0.178,0.2917,0.1,0.5463,0.3074,0.307,0.233,0.324,0.178,2019-11-12 22:50:18
153,2019,4361529,Isaih Pacheco,RB,Rutgers,Big Ten,0.29,0.0667,0.4457,0.3207,0.345,0.173,0.34,0.188,0.29,0.0667,0.4457,0.3207,0.345,0.173,0.34,0.188,2019-11-12 22:50:18
154,2019,4362667,Tyler Vitt,QB,Texas State,Sun Belt,0.2896,0.3913,0.1205,0.2408,0.301,0.374,0.251,0.349,0.2896,0.3913,0.1205,0.2408,0.301,0.374,0.251,0.349,2019-11-12 22:50:18
155,2019,4361444,Toa Taua,RB,Nevada,Mountain West,0.2893,0.0982,0.5144,0.35,0.286,0.197,0.34,0.204,0.2893,0.0982,0.5144,0.35,0.286,0.197,0.34,0.204,2019-11-12 22:50:18
156,2019,4430104,Sincere McCormick,RB,UT San Antonio,Conference USA,0.2877,0.0917,0.4409,0.3963,0.283,0.087,0.363,0.145,0.2877,0.0917,0.4409,0.3963,0.283,0.087,0.363,0.145,2019-11-12 22:50:18
157,2019,4257189,Kevin Marks,RB,Buffalo,Mid-American,0.2865,0.0725,0.3943,0.3189,0.313,0.191,0.306,0.238,0.2865,0.0725,0.3943,0.3189,0.313,0.191,0.306,0.238,2019-11-12 22:50:18
158,2019,4039467,Tre Harbison,RB,Northern Illinois,Mid-American,0.2862,0.024,0.5889,0.3463,0.304,0.157,0.352,0.174,0.2862,0.024,0.5889,0.3463,0.304,0.157,0.352,0.174,2019-11-12 22:50:18
159,2019,4240781,Bryant Koback,RB,Toledo,Mid-American,0.2862,0.0498,0.4347,0.345,0.246,0.237,0.328,0.188,0.2862,0.0498,0.4347,0.345,0.246,0.237,0.328,0.188,2019-11-12 22:50:18
160,2019,4261912,Brenden Knox,RB,Marshall,Conference USA,0.286,0.0426,0.507,0.3086,0.244,0.296,0.306,0.243,0.286,0.0426,0.507,0.3086,0.244,0.296,0.306,0.243,2019-11-12 22:50:18
161,2019,3916209,Xavier Jones,RB,SMU,American Athletic,0.2857,0.0573,0.5275,0.3283,0.293,0.203,0.344,0.15,0.2857,0.0573,0.5275,0.3283,0.293,0.203,0.344,0.15,2019-11-12 22:50:18
162,2019,4240350,Xazavian Valladay,RB,Wyoming,Mountain West,0.2852,0.0361,0.4023,0.3829,0.25,0.157,0.33,0.189,0.2852,0.0361,0.4023,0.3829,0.25,0.157,0.33,0.189,2019-11-12 22:50:18
163,2019,4036923,Kelvin Hopkins Jr.,QB,Army,FBS Independents,0.2819,0.6296,0.2069,0.229,0.276,0.369,0.25,0.368,0.2819,0.6296,0.2069,0.229,0.276,0.369,0.25,0.368,2019-11-12 22:50:18
164,2019,4243003,Ronnie Rivers,RB,Fresno State,Mountain West,0.2801,0.1076,0.4647,0.3423,0.29,0.114,0.311,0.208,0.2801,0.1076,0.4647,0.3423,0.29,0.114,0.311,0.208,2019-11-12 22:50:18
165,2019,4052178,Charles Williams,RB,UNLV,Mountain West,0.2797,0.0269,0.5305,0.3468,0.304,0.162,0.342,0.161,0.2797,0.0269,0.5305,0.3468,0.304,0.162,0.342,0.161,2019-11-12 22:50:18
166,2019,4036516,Tra Barnett,RB,Georgia State,Sun Belt,0.2795,0.0398,0.4343,0.3448,0.237,0.204,0.335,0.097,0.2795,0.0398,0.4343,0.3448,0.237,0.204,0.335,0.097,2019-11-12 22:50:18
167,2019,4244599,Shamari Brooks,RB,Tulsa,American Athletic,0.2752,0.0317,0.5143,0.3625,0.297,0.101,0.355,0.149,0.2752,0.0317,0.5143,0.3625,0.297,0.101,0.355,0.149,2019-11-12 22:50:18
168,2019,3910544,Joshua Kelley,RB,UCLA,Pac-12,0.274,0.0268,0.494,0.2903,0.303,0.172,0.311,0.19,0.274,0.0268,0.494,0.2903,0.303,0.172,0.311,0.19,2019-11-12 22:50:18
169,2019,4244732,Caleb Huntley,RB,Ball State,Mid-American,0.2723,0.0239,0.5048,0.3441,0.278,0.111,0.329,0.138,0.2723,0.0239,0.5048,0.3441,0.278,0.111,0.329,0.138,2019-11-12 22:50:18
170,2019,4240455,Deon Jackson,RB,Duke,ACC,0.2722,0.0952,0.4532,0.2807,0.335,0.164,0.308,0.199,0.2722,0.0952,0.4532,0.2807,0.335,0.164,0.308,0.199,2019-11-12 22:50:18
171,2019,4243315,Salvon Ahmed,RB,Washington,Pac-12,0.2715,0.0538,0.5017,0.3321,0.276,0.13,0.316,0.166,0.2715,0.0538,0.5017,0.3321,0.276,0.13,0.316,0.166,2019-11-12 22:50:18
172,2019,4039300,D'Eriq King,QB,Houston,American Athletic,0.2689,0.4397,0.1286,0.2364,0.25,0.368,0.238,0.33,0.2689,0.4397,0.1286,0.2364,0.25,0.368,0.238,0.33,2019-11-12 22:50:18
173,2019,4382470,Elijah Collins,RB,Michigan State,Big Ten,0.2673,0.0535,0.5075,0.3438,0.263,0.116,0.322,0.163,0.2673,0.0535,0.5075,0.3438,0.263,0.116,0.322,0.163,2019-11-12 22:50:18
174,2019,3122790,Darius Wade,QB,Bowling Green,Mid-American,0.2634,0.4977,0.0775,0.2049,0.278,0.359,0.204,0.401,0.2634,0.4977,0.0775,0.2049,0.278,0.359,0.204,0.401,2019-11-12 22:50:18
175,2019,4047337,Rakeem Boyd,RB,Arkansas,SEC,0.2633,0.0521,0.5551,0.3293,0.275,0.12,0.318,0.151,0.2633,0.0521,0.5551,0.3293,0.275,0.12,0.318,0.151,2019-11-12 22:50:18
176,2019,3791110,Tommy Stevens,QB,Mississippi State,SEC,0.2629,0.4588,0.1315,0.2251,0.287,0.329,0.24,0.317,0.2629,0.4588,0.1315,0.2251,0.287,0.329,0.24,0.317,2019-11-12 22:50:18
177,2019,4039354,David Moore,QB,Central Michigan,Mid-American,0.2627,0.4727,0.0469,0.2415,0.256,0.349,0.224,0.356,0.2627,0.4727,0.0469,0.2415,0.256,0.349,0.224,0.356,2019-11-12 22:50:18
178,2019,4045702,Benny LeMay,RB,Charlotte,Conference USA,0.2622,0.0757,0.4081,0.2847,0.245,0.235,0.286,0.202,0.2622,0.0757,0.4081,0.2847,0.245,0.235,0.286,0.202,2019-11-12 22:50:18
179,2019,4036473,Logan Bonner,QB,Arkansas State,Sun Belt,0.2614,0.4531,0.0345,0.2257,0.272,0.325,0.217,0.347,0.2614,0.4531,0.0345,0.2257,0.272,0.325,0.217,0.347,2019-11-12 22:50:18
180,2019,4360569,Jordan Mason,RB,Georgia Tech,ACC,0.2596,0.0388,0.4158,0.2844,0.269,0.185,0.315,0.164,0.2596,0.0388,0.4158,0.2844,0.269,0.185,0.315,0.164,2019-11-12 22:50:18
181,2019,4240628,N'Kosi Perry,QB,Miami,ACC,0.2595,0.4024,0.0656,0.2111,0.291,0.313,0.221,0.33,0.2595,0.4024,0.0656,0.2111,0.291,0.313,0.221,0.33,2019-11-12 22:50:18
182,2019,4239998,Hunter Johnson,QB,Northwestern,Big Ten,0.2584,0.4201,0.1115,0.2094,0.249,0.359,0.244,0.282,0.2584,0.4201,0.1115,0.2094,0.249,0.359,0.244,0.282,2019-11-12 22:50:18
183,2019,3916208,Ben Hicks,QB,Arkansas,SEC,0.258,0.4172,0.0381,0.1847,0.242,0.427,0.199,0.378,0.258,0.4172,0.0381,0.1847,0.242,0.427,0.199,0.378,2019-11-12 22:50:18
184,2019,4042808,Artavis Pierce,RB,Oregon State,Pac-12,0.2578,0.0897,0.4506,0.2716,0.256,0.229,0.261,0.25,0.2578,0.0897,0.4506,0.2716,0.256,0.229,0.261,0.25,2019-11-12 22:50:18
185,2019,4241414,J.D. King,RB,Georgia Southern,Sun Belt,0.2576,0.022,0.3109,0.2765,0.24,0.26,0.294,0.184,0.2576,0.022,0.3109,0.2765,0.24,0.26,0.294,0.184,2019-11-12 22:50:18
186,2019,4382332,Donald Hammond III,QB,Air Force,Mountain West,0.257,0.8523,0.1393,0.1789,0.253,0.415,0.206,0.433,0.257,0.8523,0.1393,0.1789,0.253,0.415,0.206,0.433,2019-11-12 22:50:18
187,2019,4243163,Alex Fontenot,RB,Colorado,Pac-12,0.2564,0.0816,0.4462,0.2897,0.286,0.151,0.278,0.203,0.2564,0.0816,0.4462,0.2897,0.286,0.151,0.278,0.203,2019-11-12 22:50:18
188,2019,4390717,Josh Johnson,RB,Louisiana Monroe,Sun Belt,0.2562,0.0386,0.4525,0.3309,0.274,0.076,0.307,0.144,0.2562,0.0386,0.4525,0.3309,0.274,0.076,0.307,0.144,2019-11-12 22:50:18
189,2019,3915098,Jordan Cronkrite,RB,South Florida,American Athletic,0.2549,0.0601,0.4522,0.3128,0.253,0.142,0.304,0.159,0.2549,0.0601,0.4522,0.3128,0.253,0.142,0.304,0.159,2019-11-12 22:50:18
190,2019,4034952,Lamical Perine,RB,Florida,SEC,0.2544,0.1149,0.4417,0.2226,0.324,0.22,0.248,0.272,0.2544,0.1149,0.4417,0.2226,0.324,0.22,0.248,0.272,2019-11-12 22:50:18
191,2019,4362030,Brandon Jones,QB,UTEP,Conference USA,0.2536,0.4344,0.1031,0.2,0.261,0.352,0.207,0.346,0.2536,0.4344,0.1031,0.2,0.261,0.352,0.207,0.346,2019-11-12 22:50:18
192,2019,4572366,Andrew Brito,QB,UMass,FBS Independents,0.2526,0.4669,0.0408,0.2211,0.25,0.3,0.225,0.302,0.2526,0.4669,0.0408,0.2211,0.25,0.3,0.225,0.302,2019-11-12 22:50:18
193,2019,4241555,Elijah Mitchell,RB,Louisiana,Sun Belt,0.25,0.0526,0.3906,0.29,0.21,0.193,0.273,0.179,0.25,0.0526,0.3906,0.29,0.21,0.193,0.273,0.179,2019-11-12 22:50:18
194,2019,4035823,Devon Modster,QB,California,Pac-12,0.2495,0.4286,0.0897,0.1826,0.245,0.352,0.193,0.356,0.2495,0.4286,0.0897,0.1826,0.245,0.352,0.193,0.356,2019-11-12 22:50:18
195,2019,4241724,DK Billingsley,RB,Troy,Sun Belt,0.2483,0.073,0.5105,0.2832,0.22,0.217,0.287,0.13,0.2483,0.073,0.5105,0.2832,0.22,0.217,0.287,0.13,2019-11-12 22:50:18
196,2019,4241941,Anthony McFarland,RB,Maryland,Big Ten,0.2465,0.0822,0.4171,0.2919,0.248,0.137,0.27,0.194,0.2465,0.0822,0.4171,0.2919,0.248,0.137,0.27,0.194,2019-11-12 22:50:18
197,2019,4361142,Max Borghi,RB,Washington State,Pac-12,0.2446,0.119,0.7059,0.2924,0.196,0.193,0.274,0.15,0.2446,0.119,0.7059,0.2924,0.196,0.193,0.274,0.15,2019-11-12 22:50:18
198,2019,3917958,Ryan Willis,QB,Virginia Tech,ACC,0.2432,0.4836,0.0747,0.2,0.224,0.371,0.199,0.337,0.2432,0.4836,0.0747,0.2,0.224,0.371,0.199,0.337,2019-11-12 22:50:18
199,2019,4241205,Larry Rountree III,RB,Missouri,SEC,0.2424,0.0278,0.4412,0.2563,0.264,0.167,0.267,0.185,0.2424,0.0278,0.4412,0.2563,0.264,0.167,0.267,0.185,2019-11-12 22:50:18
200,2019,4360175,Clayton Tune,QB,Houston,American Athletic,0.2408,0.4669,0.0547,0.1938,0.25,0.316,0.206,0.309,0.2408,0.4669,0.0547,0.1938,0.25,0.316,0.206,0.309,2019-11-12 22:50:18
201,2019,4242492,CJ Verdell,RB,Oregon,Pac-12,0.2406,0.058,0.4375,0.278,0.236,0.134,0.277,0.154,0.2406,0.058,0.4375,0.278,0.236,0.134,0.277,0.154,2019-11-12 22:50:18
202,2019,4035312,Anthony Brown,QB,Boston College,ACC,0.2402,0.5957,0.0613,0.1743,0.212,0.399,0.182,0.375,0.2402,0.5957,0.0613,0.1743,0.212,0.399,0.182,0.375,2019-11-12 22:50:18
203,2019,4240782,Asim Rose,RB,Kentucky,SEC,0.2393,0.0685,0.349,0.2561,0.279,0.167,0.27,0.177,0.2393,0.0685,0.349,0.2561,0.279,0.167,0.27,0.177,2019-11-12 22:50:18
204,2019,3886565,Quinten Dormady,QB,Central Michigan,Mid-American,0.2381,0.4394,0.0313,0.2007,0.265,0.27,0.213,0.298,0.2381,0.4394,0.0313,0.2007,0.265,0.27,0.213,0.298,2019-11-12 22:50:18
205,2019,3921652,Juwan Washington,RB,San Diego State,Mountain West,0.2376,0.0802,0.3507,0.2786,0.236,0.164,0.277,0.166,0.2376,0.0802,0.3507,0.2786,0.236,0.164,0.277,0.166,2019-11-12 22:50:18
206,2019,3918034,Gerold Bright,RB,Utah State,Mountain West,0.2369,0.0836,0.4339,0.288,0.211,0.168,0.295,0.11,0.2369,0.0836,0.4339,0.288,0.211,0.168,0.295,0.11,2019-11-12 22:50:18
207,2019,4040790,Jason Huntley,RB,New Mexico State,FBS Independents,0.2359,0.1107,0.4392,0.2258,0.309,0.137,0.258,0.195,0.2359,0.1107,0.4392,0.2258,0.309,0.137,0.258,0.195,2019-11-12 22:50:18
208,2019,3914305,Anthony Jones,RB,Florida International,Conference USA,0.2332,0.0581,0.3701,0.2816,0.257,0.094,0.273,0.149,0.2332,0.0581,0.3701,0.2816,0.257,0.094,0.273,0.149,2019-11-12 22:50:18
209,2019,4426385,Zach Charbonnet,RB,Michigan,Big Ten,0.2323,0.05,0.3792,0.2562,0.222,0.202,0.256,0.176,0.2323,0.05,0.3792,0.2562,0.222,0.202,0.256,0.176,2019-11-12 22:50:18
210,2019,4044511,Bilal Ally,RB,UMass,FBS Independents,0.232,0.0289,0.4327,0.2312,0.281,0.182,0.26,0.18,0.232,0.0289,0.4327,0.2312,0.281,0.182,0.26,0.18,2019-11-12 22:50:18
211,2019,4569587,Wan'Dale Robinson,WR,Nebraska,Big Ten,0.2319,0.2193,0.2415,0.2634,0.243,0.168,0.247,0.198,0.2319,0.2193,0.2415,0.2634,0.243,0.168,0.247,0.198,2019-11-12 22:50:18
212,2019,3915878,Treyvon Hughes,RB,UTEP,Conference USA,0.2309,0.0,0.4275,0.2837,0.242,0.114,0.31,0.074,0.2309,0.0,0.4275,0.2837,0.242,0.114,0.31,0.074,2019-11-12 22:50:18
213,2019,4363923,Ahmari Davis,RB,New Mexico,Mountain West,0.2306,0.0118,0.4089,0.2328,0.247,0.178,0.268,0.159,0.2306,0.0118,0.4089,0.2328,0.247,0.178,0.268,0.159,2019-11-12 22:50:18
214,2019,4036210,Tyrrell Pigrome,QB,Maryland,Big Ten,0.2302,0.3425,0.1137,0.1676,0.255,0.295,0.186,0.328,0.2302,0.3425,0.1137,0.1676,0.255,0.295,0.186,0.328,2019-11-12 22:50:18
215,2019,4240858,Hendon Hooker,QB,Virginia Tech,ACC,0.2297,0.3607,0.1379,0.1887,0.235,0.29,0.214,0.263,0.2297,0.3607,0.1379,0.1887,0.235,0.29,0.214,0.263,2019-11-12 22:50:18
216,2019,3929944,Deshawn McClease,RB,Virginia Tech,ACC,0.2297,0.0451,0.3592,0.283,0.26,0.081,0.251,0.184,0.2297,0.0451,0.3592,0.283,0.26,0.081,0.251,0.184,2019-11-12 22:50:18
217,2019,4039901,Sawyer Smith,QB,Kentucky,SEC,0.2286,0.5388,0.0293,0.1911,0.208,0.316,0.168,0.349,0.2286,0.5388,0.0293,0.1911,0.208,0.316,0.168,0.349,2019-11-12 22:50:18
218,2019,4039503,Shakif Seymour,RB,Toledo,Mid-American,0.2269,0.0588,0.3324,0.2326,0.251,0.153,0.243,0.188,0.2269,0.0588,0.3324,0.2326,0.251,0.153,0.243,0.188,2019-11-12 22:50:18
219,2019,4056052,Armani Rogers,QB,UNLV,Mountain West,0.2261,0.3115,0.1412,0.1892,0.226,0.297,0.199,0.278,0.2261,0.3115,0.1412,0.1892,0.226,0.297,0.199,0.278,2019-11-12 22:50:18
220,2019,3932911,Art Thompkins,RB,Connecticut,American Athletic,0.2255,0.1462,0.3065,0.2252,0.238,0.22,0.225,0.226,0.2255,0.1462,0.3065,0.2252,0.238,0.22,0.225,0.226,2019-11-12 22:50:18
221,2019,3123854,Aston Walter,RB,Rice,Conference USA,0.2249,0.0504,0.3846,0.2559,0.266,0.139,0.241,0.197,0.2249,0.0504,0.3846,0.2559,0.266,0.139,0.241,0.197,2019-11-12 22:50:18
222,2019,4429501,Re'Mahn Davis,RB,Temple,American Athletic,0.2244,0.0415,0.4123,0.2519,0.254,0.153,0.256,0.152,0.2244,0.0415,0.4123,0.2519,0.254,0.153,0.256,0.152,2019-11-12 22:50:18
223,2019,4362159,Alan Bowman,QB,Texas Tech,Big 12,0.224,0.3844,0.0185,0.2278,0.211,0.241,0.211,0.255,0.224,0.3844,0.0185,0.2278,0.211,0.241,0.211,0.255,2019-11-12 22:50:18
224,2019,4429835,George Holani,RB,Boise State,Mountain West,0.2237,0.066,0.3902,0.2868,0.222,0.08,0.286,0.071,0.2237,0.066,0.3902,0.2868,0.222,0.08,0.286,0.071,2019-11-12 22:50:18
225,2019,3910404,Frankie Hickson,RB,Liberty,FBS Independents,0.2226,0.0482,0.4609,0.2238,0.257,0.176,0.255,0.141,0.2226,0.0482,0.4609,0.2238,0.257,0.176,0.255,0.141,2019-11-12 22:50:18
226,2019,4243731,Nelson Smith,FB,Navy,American Athletic,0.222,0.0,0.2582,0.22,0.254,0.19,0.235,0.186,0.222,0.0,0.2582,0.22,0.254,0.19,0.235,0.186,2019-11-12 22:50:18
227,2019,4036360,Marvin Kinsey Jr.,RB,Colorado State,Mountain West,0.222,0.0669,0.4176,0.2247,0.28,0.136,0.243,0.178,0.222,0.0669,0.4176,0.2247,0.28,0.136,0.243,0.178,2019-11-12 22:50:18
228,2019,4426891,Isaiah Spiller,RB,Texas A&M,SEC,0.2218,0.0732,0.4043,0.2648,0.2,0.138,0.267,0.112,0.2218,0.0732,0.4043,0.2648,0.2,0.138,0.267,0.112,2019-11-12 22:50:18
229,2019,4037125,Moe Neal,RB,Syracuse,ACC,0.2183,0.0695,0.4103,0.2634,0.2,0.165,0.254,0.153,0.2183,0.0695,0.4103,0.2634,0.2,0.165,0.254,0.153,2019-11-12 22:50:18
230,2019,3886609,Alex Hornibrook,QB,Florida State,ACC,0.2174,0.3788,0.0292,0.1954,0.201,0.304,0.189,0.272,0.2174,0.3788,0.0292,0.1954,0.201,0.304,0.189,0.272,2019-11-12 22:50:18
231,2019,4039607,J.J. Taylor,RB,Arizona,Pac-12,0.2158,0.0831,0.3571,0.2473,0.228,0.134,0.244,0.158,0.2158,0.0831,0.3571,0.2473,0.228,0.134,0.244,0.158,2019-11-12 22:50:18
232,2019,4242431,Ty Chandler,RB,Tennessee,SEC,0.2153,0.0515,0.369,0.2735,0.216,0.108,0.259,0.131,0.2153,0.0515,0.369,0.2735,0.216,0.108,0.259,0.131,2019-11-12 22:50:18
233,2019,4245186,Frank Harris,QB,UT San Antonio,Conference USA,0.2153,0.367,0.0968,0.2028,0.208,0.269,0.194,0.256,0.2153,0.367,0.0968,0.2028,0.208,0.269,0.194,0.256,2019-11-12 22:50:18
234,2019,4384198,Justin Henderson,RB,Louisiana Tech,Conference USA,0.2143,0.0542,0.3983,0.2419,0.246,0.097,0.26,0.108,0.2143,0.0542,0.3983,0.2419,0.246,0.097,0.26,0.108,2019-11-12 22:50:18
235,2019,4361227,Marcel Murray,RB,Arkansas State,Sun Belt,0.214,0.0324,0.4291,0.2451,0.228,0.137,0.246,0.153,0.214,0.0324,0.4291,0.2451,0.228,0.137,0.246,0.153,2019-11-12 22:50:18
236,2019,4360719,Kadin Remsberg,RB,Air Force,Mountain West,0.2139,0.0341,0.2494,0.2154,0.247,0.17,0.22,0.192,0.2139,0.0341,0.2494,0.2154,0.247,0.17,0.22,0.192,2019-11-12 22:50:18
